User_ID	sex	dPlt	age	orgn	race	ethnic	_estmDrct	_contblack	_posFB	_negFB	prfSlfOtr	prfWhtBlk	prfDemRep	eItmWhtBlk	eDemRep	eSlfOtr	ewhtblk	eItmDemRep	votedDem	willVoteDem	rwa	rsnbrg	mrs	eItmSlfA	eItmSlfB	iatRace	batRace	cgatRace	satRace	spfRace	epRace	ampRace	spdRace	iatPltc	batPltc	cgatPltc	satPltc	spfPltc	epPltc	ampPltc	spdPltc	iatSelf	batSelf	cgatSelf	satSelf	spfSelf	epSelf	ampSelf	spdSelf
402945	f	2	20	us	white	nhisp																	2			-0.119935566				0.0145004142										0.125									0.2
402950	m	3	57	us	white	nhisp																																											
402952	m	3	24	us	white	nhisp								-3.666666667							1.4666666667							-1.106727877														0.6532430163							
402953	m	1	18	us	unkno	hispa	6																2.5	3.25	4.8										0.4627480249											0.0348868218			
402961	m	-1	24	us	white		6		2	2	4					2									5.8			-0.418182968			-0.380905955																		
402962	f	2	26	us	white	nhisp							7		6				1	1																	0.9861659913				1.5454545455	0.6601735781							
402966	f	-2	39	us	white	nhisp	5	3				5					1							1.35	4.2																	0.5616478836					-0.106758221		
402972	f	3	19	us	white	nhisp	3																	2.25	4		0.4899660727										0.7933452095												2.0666666667
402973	f	-3	57	us	white	unkno								0									2.5			0.8730808011							0.0769230769				-0.450349116				-2			0.5402682957					
402975					.....																						0.4745674003					0	0.619047619												-0.553494224				
402976	f	1	54	us	white	nhisp	6						6		8				1	1				0.35	4.8				0.3055279773				0.2857142857					0.8768405758	0.264445768								-0.194807326	0.7916666667	
402982	f		102	aq	unkno	unkno																																											
402985	f	0	19	au	white	unkno																						1.1373982231																					
402987	m	0	20	us	white	nhisp			2	3	4					0																																	
402990	f	-2	32	us	white																										0.7389996866				-0.181846638													-0.083333333	0.4444444444
402993	m	1	22	us	white	nhisp		3				5					0											0.6521735155															0.7436891886					0.0416666667	
402996	m	2	26	us	eAsia	nhisp		0				7					3																					-0.045034835			1.2								
403007	f	-2	29	us	white	nhisp	4																	-3.75	4				1.7064486244						-0.276623663													0.0416666667	
403011	f	2	23	au	white	nhisp							6		5					1			1.3333333333			0.389988754					-0.366507102									0.1666666667				1.0769794303					
403012	f	0	31	us	white	nhisp																														-0.421770925													
403013	f	3	39	us	white	unkno								-0.5																												0.3689236573							
403015	f	3	34	ie	white	hispa																5.1	1														0.9249265066										-0.540412424		
403017	f	1	20	us	white	nhisp																	2.3333333333											-0.51307647													-0.351389795	-0.166666667	
403018	f	0	21	us	sAsia				2	4	4					-1														-0.713826451				-0.708725555							0.7272727273								
403020	f	0	27	us	white	hispa							4		0				0								-0.764007802														0.0909090909		0.2959472273						
403025	f	3	46	us	white	nhisp																4.9																			1.2857142857		0.4777181802						
403026	m	1	44	nl	white	nhisp			3	2	3		4		0	-1				1										-0.282389973																0.6329849432			
403027	m	2	50	uk	white	unkno								-0.166666667																0.1936739983		-0.166666667												-0.490263383					
403028	m	0	62	uk	white	nhisp		1				6					0																	0.0974312209							-0.818181818	0.1366123748							
403029	m	2	17	us	white	nhisp																																					0.3621308938						
403030	f	-3	28	za	white	unkno		3				4					0														0.0433874072														0.3747157272			-0.041666667	
403031	f	0	18	ca	white	unkno		3				4					0						1.8333333333							-0.391745427			-0.416666667		-0.228390852							0.393425623		1.4086564453					-0.111111111
403032	f	0	18	uk	white	nhisp								-0.666666667								3.9	2.6666666667				-0.117131723											-0.10289127	-0.928043924						-0.227580742			-0.041666667	
403034	f	1	17	au	sAsia	nhisp			2	4	5					1										0.3801344946														0.125				1.1979003604					
403043	m	3	33	us	white	nhisp	4	3				4	7		8		0		1	1			1	-0.25	4.8		0.093703991								0.7960437088			0.3249985094				0.2139413855							
403045	f	2	57	us	white	nhisp															2	5.1												1.0615046174	0.2001704076														
403055	m	2	34	mx	white	hispa																							-0.931021787	0.0702602906			0.0714285714										0.7155529751					0.0833333333	0.8
403059	m	0	18	kr	eAsia	nhisp	3							-0.666666667				2.2					3.5	-0.45	4.2		0.1247328831															0.7791264325	0.6300736986						
403062	f	0	102	vn	sAsia	nhisp																																											-0.3
403063	m	0	17	us	white	unkno																											0.1428571429																
403065	m	-1	16	us	white	unkno												-1.8					3.5																										
403066	m		20	us	eAsia																												-0.192307692																
403069	m	-2	19	us	white	nhisp																2.9	2.1666666667			0.685363074							-0.111888112				-0.409964256												
403074	m	2	45	bt	ntvAm	hispa							1		-1				1	1			4.8333333333																										
403078	f	3	33	us	white	nhisp			1	4	6			-0.833333333		2							1					0.6267786673											0.1333909234		1.3787878788			1.7471010183	0.377346713				
403079	m	3	19	us	sAsia	unkno												0.6																															
403085	f	0	17	us	white	hispa																							0.0772678315	0.0819617936			-0.142857143								-0.2								
403089	m	0	16	us	mixed	hispa		6				4					0																0.9294871795										0.2024057368	0.4243017369					
403092	m	0	17	us	unkno	hispa																																											
403096	f	0	16	us	mixed	hispa			2	3	1			0		-7						2.1						0.892925877		0.5735447801							0.001533282			-0.25							0.4573851443		
403097	f	0	17	us	unkno	hispa																																			-0.007575758					-0.023593344		0	
403098	f	-1	17	us	white	nhisp																														-1.619901831													
403101	f	2	18	mx	unkno	hispa			5	5	4					0		0									0.4151567088				-0.761568112																		
403111	f	-1	18	us	unkno	hispa							4		0				0	1										0.4222615571									0.4304452491		0.0952380952								
403117	m	0	18	us	natPc		7																	-3.25	5.2				0.4948380666				0.1538461538																
403118	m	-2	18	no	unkno	unkno																																				0.3321891404							
403126	f	3	48	us	white	nhisp			4	4	6					5							1.1666666667							-0.40401071									0.615516818										
403127	m	-2	21	us	white	nhisp																	3.6666666667						0.1958539209					-0.430122509															0
403134	f	2	54	us	white	nhisp			1	3	3					-3							1																							0.3594864014	-0.202923203		
403136	f	-2	33	us	white	nhisp							1		-5				0	0		5.6																											
403139	m	-1	21	us	white	nhisp																								1.4238317628																			
403140	f	1	19	us	white	nhisp															3.2666666667		2.8333333333											-0.224965581	-0.030816872														
403142	m	2	26	us	white	nhisp			2	1	4		5		2	1				1						-0.072347706					-0.311134053																		
403152	m	1	18	us	white	nhisp	3		2	2	3		5	1.6666666667	3	-2				1		2.3		1.55	4						-0.386595384	0.1666666667				0.6763629738	0.6392782548		0.2333146293				0.8245204206			1.4460715297	-0.173671119		
403155	f	0	18	us	mixed	unkno							4		0					0													-0.288461538			-0.358835396							0.5362154457						
403159	f	0	18	us	mixed	hispa																																				0.3933111401							
403161	m	3	18	us	mixed	hispa		3				4					0													-0.591796605			-0.214285714				-0.326511547												
403162	f		18	us	mixed	unkno																					0.4756701461											-0.287312103			0.0075757576							0.0416666667	
403163	m	0	18	us	unkno	hispa																																											
403168	f	0	18	us	unkno	hispa							3		-1					1								1.3594937479														0.420849379							
403172	f	3	50	us	white	nhisp		1				4					2				2.3333333333																	1.2515908617									0.2744824363		
403173	m	0	18	us	white	nhisp	4																	-0.05	4										0.2219181981		0.3032210718												-0.344444444
403174	m	0	18	us	unkno	hispa			1	1	7					0																							-0.358334412		0.5833333333								
403175	m	2	18	us	mixed	hispa								0.1666666667												0.4833957749																							
403176	f	2	17	us	mixed													0.2											-0.437693633		0.4797543335																		
403177	f	0	18	us	white	nhisp																																										0.1666666667	
403178	f	0	17	us	natPc	hispa																													-0.207111444						0.0303030303						0.5481853045	0.0416666667	
403179	f	0	18	us	unkno	hispa																																0.1730928452											
403180	m		18	us	.....	hispa															3.6		3.8333333333																										
403181	m	0	17	us	unkno	hispa	7																	0.95	6.6			1.2188562908																				0.0416666667	
403183	f	0	18	us	white	nhisp												-1.4			3.8					0.4712803554		0.96488827																					
403186	m	1	18	us	mixed	hispa								0.3333333333																			-0.297619048																
403190	f	3	31	ca	white	nhisp																																-0.337719121							0.576362466			-0.208333333	
403195	f	2	26	us	white	nhisp		1				4		-0.166666667			0				3.4666666667	3.1	3.5			0.9119181811					0.0920162669				0.0188763251	0.0903204559	-0.05285506	0.7430622215		0.7083333333	0	0.2731301242	0.5243271381				0.2167041223		0
403198	f	-1	33	us	white		6						3		-2				0	0				0.25	3.8		0.7717367934												-0.55454578										
403199	f	2	22	us	white	nhisp		0				4					0	3.2										0.9301433556																1.1736907639					
403204	f	3	19	us	black	nhisp																				-0.016816395							-0.307692308														0.7923200953	0.0833333333	
403205	m	0	20	us	white	nhisp			2	2	4					0		-0.4								0.3986245137				0.1662616456						-1.179776042			-0.296635249	-0.166666667								-0.041666667	
403209	f	2	18	us	unkno	hispa		1									0										0.5427086441						-0.083333333										0.1297897397						
403211	f	0	17	us	white	nhisp		4	2	2	5	5				1	1											-0.764715014			-0.015013848																		
403212	m	-3	18	us	white	unkno																4.5																				0.2642915468							
403215	f	2	18	us	unkno	hispa																											-0.587412587		-0.233496008					-0.166666667					-0.115541032				
403216	f	2	18	us	unkno	hispa								-1.666666667												0.0986325714				-0.716323634																		0.0833333333	
403220	f	0	18	us	unkno	hispa																								-0.093676487										-0.083333333									
403230	f	3	65	us	white	nhisp																	1.1666666667							0.8372568518																	0.4994925241		
403234	f	0	25	us	black	unkno							4		0					1										-0.752196957																			
403238	m	2	33	dk	white	nhisp															1.8666666667													0.5036725062									0.8365087457			0.5226513149		-0.166666667	
403239	f	3	23	us	mixed	nhisp																																								0.3467840956			
403240	f	2	19	us	white	nhisp																										-0.291666667	-0.214285714					-0.698310432									0.5197820459		
403245	f	1	40	us	black	nhisp												5.2					1.1666666667												0.6208471766												0.3599224221		
403246	m	2	33	us	black	nhisp	4																	-0.95	4.2				-0.447197907							1.1164293215													-0.2
403252	f	-1	20	us	white	nhisp	3														4	4		-0.45	3.2		0.2356838239									-0.594206913				-0.291666667									
403257	m	1	55	de	white	nhisp												4.4																					0.8354154871								-0.087768831		-0.785714286
403261	f	-1	21	us	white	nhisp															3.1333333333					-0.236439556								-0.046812926															
403263	f	0	15	us	white	nhisp																																0.7018839909			0.3333333333						0.4576213565	-0.125	
403265	f	-3	58	us	white	nhisp												-5.6				5.2					0.2413719978				0.2722753261	0.0833333333															0.7282153005		
403271	f	3	25	us	white	nhisp												3.4											0.3622219738												0.875		0.379634912						
403275	f	3	19	us	white	nhisp			2	2	7		7		10	4				1			2.5			0.4718961335										0.1853925375					0.0075757576					1.0406996271	0.2946183457		
403277	m	1	31	mx	mixed	hispa	6											2.2						1.95	5.2											0.519706137											-0.835904767		
403287	m	2	46	us	black	nhisp							7		6					1		5.6								0.1237717673																	-0.143184523		
403288	m	0	36	us	mixed	nhisp								1.6666666667							3.5333333333													-1.21172441	-0.842754575														
403289	f	0	31	us	white	hispa	4																		3.4																								
403291	m	0	18	us	white	nhisp												-2.2													-0.000135698							0.0706805027		0.375									
403300	f	-3	23	us	white	nhisp												-4.6					1.8333333333				0.3685532597																		0.1783320336				
403301	m	0	34	in	sAsia	nhisp		3				4					1						3				0.401748177																						
403312	m	3	39	es	white	nhisp	7																	1.65	5.6					0.2218769394									-0.015453433									-0.25	
403313	f	0	14	uk	white	nhisp		1				6					1															-0.208333333										0.6718784108							
403314	f		18	us	mixed	nhisp			1	3	5					1																						0.3886975466		0.2916666667									
